"Date";"Value"
"11/28/2012";1,4873
"11/29/2012";1,523
"11/30/2012";1,489
"12/03/2012";1,507
"12/04/2012";1,4835
"12/05/2012";1,491
"12/06/2012";1,5095
"12/07/2012";1,5385
"12/10/2012";1,47
"12/11/2012";1,495
"12/12/2012";1,465
"12/13/2012";1,436
"12/14/2012";1,4315
"12/17/2012";1,4595
"12/18/2012";1,44
"12/19/2012";1,449
"12/20/2012";1,4295
"12/21/2012";1,466
"12/24/2012";1,47
"12/26/2012";1,483
"12/27/2012";1,479
"12/28/2012";1,4685
"12/31/2012";1,438
"01/02/2013";1,494
"01/03/2013";1,465
"01/04/2013";1,4735
"01/07/2013";1,504
"01/08/2013";1,4815
"01/09/2013";1,479
"01/10/2013";1,4965
"01/11/2013";1,5335
"01/14/2013";1,533
"01/15/2013";1,525
"01/16/2013";1,53
"01/17/2013";1,555
"01/18/2013";1,563
"01/22/2013";1,486
"01/23/2013";1,504
"01/24/2013";1,4655
"01/25/2013";1,483
"01/28/2013";1,49
"01/29/2013";1,498
"01/30/2013";1,477
"01/31/2013";1,4695
"02/01/2013";1,4795
"02/04/2013";1,4435
"02/05/2013";1,4405
"02/06/2013";1,421
"02/07/2013";1,403
"02/08/2013";1,4105
"02/11/2013";1,4015
"02/12/2013";1,4065
"02/13/2013";1,3875
"02/14/2013";1,38
"02/15/2013";1,3695
"02/19/2013";1,365
"02/20/2013";1,41
"02/21/2013";1,4175
"02/22/2013";1,431
"02/25/2013";1,427
"02/26/2013";1,4314
"02/27/2013";1,4303
"02/28/2013";1,4309
"03/01/2013";1,4335
"03/04/2013";1,4665
"03/05/2013";1,4115
"03/06/2013";1,4125
"03/07/2013";1,431
"03/08/2013";1,4405
"03/11/2013";1,4375
"03/12/2013";1,4235
"03/13/2013";1,406
"03/14/2013";1,3965
"03/15/2013";1,375
"03/18/2013";1,3435
"03/19/2013";1,331
"03/20/2013";1,336
"03/21/2013";1,3375
"03/22/2013";1,353
"03/25/2013";1,356
"03/26/2013";1,376
"03/27/2013";1,366
"03/28/2013";1,3715
"04/01/2013";1,384
"04/02/2013";1,3615
"04/03/2013";1,3945
"04/04/2013";1,395
"04/05/2013";1,4015
"04/08/2013";1,359
"04/09/2013";1,354
"04/10/2013";1,3605
"04/11/2013";1,368
"04/12/2013";1,3525
"04/15/2013";1,3445
"04/16/2013";1,3585
"04/17/2013";1,361
"04/18/2013";1,389
"04/19/2013";1,4165
"04/22/2013";1,425
"04/23/2013";1,3755
"04/24/2013";1,384
"04/25/2013";1,3724
"04/26/2013";1,3392
"04/29/2013";1,3369
"04/30/2013";1,3507
"05/01/2013";1,347
"05/02/2013";1,3945
"05/03/2013";1,409
"05/06/2013";1,4175
"05/07/2013";1,427
"05/08/2013";1,4415
"05/09/2013";1,479
"05/10/2013";1,4445
"05/13/2013";1,4575
"05/14/2013";1,44
"05/15/2013";1,4055
"05/16/2013";1,3985
"05/17/2013";1,369
"05/20/2013";1,3515
"05/21/2013";1,327
"05/22/2013";1,2845
"05/23/2013";1,3005
"05/24/2013";1,2725
"05/28/2013";1,2645
"05/29/2013";1,276
"05/30/2013";1,2585
"05/31/2013";1,2705
"06/03/2013";1,29
"06/04/2013";1,2765
"06/05/2013";1,2745
"06/06/2013";1,2945
"06/07/2013";1,2695
"06/10/2013";1,2875
"06/11/2013";1,277
"06/12/2013";1,2275
"06/13/2013";1,237
"06/14/2013";1,2225
"06/17/2013";1,2235
"06/18/2013";1,22
"06/19/2013";1,2275
"06/20/2013";1,1765
"06/21/2013";1,187
"06/24/2013";1,1945
"06/25/2013";1,2031
"06/26/2013";1,1827
"06/27/2013";1,2178
"06/28/2013";1,2032
"07/01/2013";1,216
"07/02/2013";1,2435
"07/03/2013";1,214
"07/05/2013";1,2125
"07/08/2013";1,2345
"07/09/2013";1,2225
"07/10/2013";1,2165
"07/11/2013";1,234
"07/12/2013";1,194
"07/15/2013";1,2325
"07/16/2013";1,2595
"07/17/2013";1,2795
"07/18/2013";1,2755
"07/19/2013";1,227
"07/22/2013";1,253
"07/23/2013";1,261
"07/24/2013";1,2125
"07/25/2013";1,248
"07/26/2013";1,2225
"07/29/2013";1,2115
"07/30/2013";1,203
"07/31/2013";1,186
"08/01/2013";1,156
"08/02/2013";1,1825
"08/05/2013";1,1965
"08/06/2013";1,179
"08/07/2013";1,2105
"08/08/2013";1,2205
"08/09/2013";1,229
"08/12/2013";1,2345
"08/13/2013";1,206
"08/14/2013";1,2265
"08/15/2013";1,2185
"08/16/2013";1,205
"08/19/2013";1,1925
"08/20/2013";1,1495
"08/21/2013";1,135
"08/22/2013";1,132
"08/23/2013";1,1305
"08/26/2013";1,1405
"08/27/2013";1,1387
"08/28/2013";1,1614
"08/29/2013";1,1585
"08/30/2013";1,1546
"09/03/2013";1,172
"09/04/2013";1,1685
"09/05/2013";1,1685
"09/06/2013";1,1785
"09/09/2013";1,1805
"09/10/2013";1,1665
"09/11/2013";1,208
"09/12/2013";1,206
"09/13/2013";1,2
"09/16/2013";1,1925
"09/17/2013";1,1495
"09/18/2013";1,149
"09/19/2013";1,158
"09/20/2013";1,1465
"09/23/2013";1,1705
"09/24/2013";1,1785
"09/25/2013";1,1725
"09/26/2013";1,1565
"09/27/2013";1,137
"09/30/2013";1,137
"10/01/2013";1,141
"10/02/2013";1,1445
"10/03/2013";1,1535
"10/04/2013";1,144
"10/07/2013";1,145
"10/08/2013";1,1505
"10/09/2013";1,1525
"10/10/2013";1,144
"10/11/2013";1,167
"10/14/2013";1,17
"10/15/2013";1,1645
"10/16/2013";1,1585
"10/17/2013";1,147
"10/18/2013";1,1465
"10/21/2013";1,127
"10/22/2013";1,1195
"10/23/2013";1,1055
"10/24/2013";1,103
"10/25/2013";1,091
"10/28/2013";1,0755
"10/29/2013";1,0695
"10/30/2013";1,0685
"10/31/2013";1,054
"11/01/2013";1,0555
"11/04/2013";1,037
"11/05/2013";1,0345
"11/06/2013";1,015
"11/07/2013";1,0395
"11/08/2013";1,0405
"11/11/2013";1,0325
"11/12/2013";1,058
"11/13/2013";1,0305
"11/14/2013";1,026
"11/15/2013";1,0575
"11/18/2013";1,0575
"11/19/2013";1,0465
"11/20/2013";1,0735
"11/21/2013";1,1045
"11/22/2013";1,071
"11/25/2013";1,0819
"11/26/2013";1,0839
"11/27/2013";1,079
"11/29/2013";1,1073
"12/02/2013";1,099
"12/03/2013";1,102
"12/04/2013";1,084
"12/05/2013";1,06
"12/06/2013";1,064
"12/09/2013";1,061
"12/10/2013";1,1025
"12/11/2013";1,097
"12/12/2013";1,113
"12/13/2013";1,1525
"12/16/2013";1,153
"12/17/2013";1,1415
"12/18/2013";1,1595
"12/19/2013";1,1375
"12/20/2013";1,153
"12/23/2013";1,1585
"12/24/2013";1,1475
"12/26/2013";1,1545
"12/27/2013";1,1635
"12/30/2013";1,147
"12/31/2013";1,107
"01/02/2014";1,114
"01/03/2014";1,1635
"01/06/2014";1,21
"01/07/2014";1,1725
"01/08/2014";1,209
"01/09/2014";1,1935
"01/10/2014";1,2065
"01/13/2014";1,1985
"01/14/2014";1,192
"01/15/2014";1,172
"01/16/2014";1,1835
"01/17/2014";1,1715
"01/21/2014";1,162
"01/22/2014";1,1485
"01/23/2014";1,152
"01/24/2014";1,144
"01/27/2014";1,1385
"01/28/2014";1,1465
"01/29/2014";1,171
"01/30/2014";1,2
"01/31/2014";1,252
"02/03/2014";1,3595
"02/04/2014";1,3625
"02/05/2014";1,431
"02/06/2014";1,3575
"02/07/2014";1,357
"02/10/2014";1,362
"02/11/2014";1,3715
"02/12/2014";1,4105
"02/13/2014";1,397
"02/14/2014";1,399
"02/18/2014";1,5265
"02/19/2014";1,7175
"02/20/2014";1,688
"02/21/2014";1,6855
"02/24/2014";1,756
"02/25/2014";1,7577
"02/26/2014";1,7734
"02/27/2014";1,7908
"02/28/2014";1,802
"03/03/2014";1,9345
"03/04/2014";1,8545
"03/05/2014";2,024
"03/06/2014";1,9555
"03/07/2014";1,9685
"03/10/2014";2,034
"03/11/2014";2,0565
"03/12/2014";2,053
"03/13/2014";2,0595
"03/14/2014";1,984
"03/17/2014";1,914
"03/18/2014";1,9155
"03/19/2014";1,855
"03/20/2014";1,7415
"03/21/2014";1,7115
"03/24/2014";1,764
"03/25/2014";1,753
"03/26/2014";1,76
"03/27/2014";1,7635
"03/28/2014";1,806
"03/31/2014";1,779
"04/01/2014";1,7525
"04/02/2014";1,727
"04/03/2014";1,746
"04/04/2014";1,85
"04/07/2014";1,9335
"04/08/2014";1,965
"04/09/2014";1,9985
"04/10/2014";2,061
"04/11/2014";2,012
"04/14/2014";2,0485
"04/15/2014";1,9215
"04/16/2014";1,8595
"04/17/2014";2,012
"04/21/2014";1,967
"04/22/2014";2,118
"04/23/2014";2,1235
"04/24/2014";2,1245
"04/25/2014";2,052
"04/28/2014";1,9974
"04/29/2014";2,107
"04/30/2014";2,0529
"05/01/2014";2,0415
"05/02/2014";2,032
"05/05/2014";2,0525
"05/06/2014";2,0225
"05/07/2014";2,01
"05/08/2014";1,955
"05/09/2014";1,839
"05/12/2014";1,8925
"05/13/2014";1,8695
"05/14/2014";1,842
"05/15/2014";1,968
"05/16/2014";1,8505
"05/19/2014";1,835
"05/20/2014";1,857
"05/21/2014";1,814
"05/22/2014";1,8135
"05/23/2014";1,819
"05/26/2014";1,819
"05/27/2014";1,7935
"05/28/2014";1,7615
"05/29/2014";1,8195
"05/30/2014";1,775
"06/02/2014";1,7235
"06/03/2014";1,7115
"06/04/2014";1,702
"06/05/2014";1,6915
"06/06/2014";1,721
"06/09/2014";1,6535
"06/10/2014";1,6565
"06/11/2014";1,716
"06/12/2014";1,7195
"06/13/2014";1,737
"06/16/2014";1,7295
"06/17/2014";1,6905
"06/18/2014";1,6675
"06/19/2014";1,67
"06/20/2014";1,7325
"06/23/2014";1,751
"06/24/2014";1,7415
"06/25/2014";1,8037
"06/26/2014";1,7962
"06/27/2014";1,7171
"06/30/2014";1,7468
"07/01/2014";1,7095
"07/02/2014";1,733
"07/03/2014";1,718
"07/07/2014";1,711
"07/08/2014";1,7295
"07/09/2014";1,729
"07/10/2014";1,63
"07/11/2014";1,614
"07/14/2014";1,6435
"07/15/2014";1,6195
"07/16/2014";1,625
"07/17/2014";1,6385
"07/18/2014";1,724
"07/21/2014";1,729
"07/22/2014";1,683
"07/23/2014";1,766
"07/24/2014";1,783
"07/25/2014";1,7915
"07/28/2014";1,811
"07/29/2014";1,807
"07/30/2014";1,825
"07/31/2014";1,9505
"08/01/2014";1,9235
"08/04/2014";1,905
"08/05/2014";1,894
"08/06/2014";1,9085
"08/07/2014";1,84
"08/08/2014";1,8085
"08/11/2014";1,8915
"08/12/2014";1,846
"08/13/2014";1,8525
"08/14/2014";1,841
"08/15/2014";1,8875
"08/18/2014";1,889
"08/19/2014";1,822
"08/20/2014";1,841
"08/21/2014";1,8375
"08/22/2014";1,816
"08/25/2014";1,8275
"08/26/2014";1,9397
"08/27/2014";1,947
"08/28/2014";1,9786
"08/29/2014";2,0011
"09/02/2014";2,0945
"09/03/2014";2,023
"09/04/2014";2,0245
"09/05/2014";1,9805
"09/08/2014";1,9445
"09/09/2014";1,926
"09/10/2014";1,8125
"09/11/2014";1,8545
"09/12/2014";1,8455
"09/15/2014";1,822
"09/16/2014";1,8525
"09/17/2014";1,8485
"09/18/2014";1,812
"09/19/2014";1,78
"09/22/2014";1,794
"09/23/2014";1,809
"09/24/2014";1,891
"09/25/2014";1,823
"09/26/2014";1,8605
"09/29/2014";1,9125
"09/30/2014";1,9335
"10/01/2014";2,004
"10/02/2014";2,086
"10/03/2014";2,065
"10/06/2014";2,208
"10/07/2014";2,1635
"10/08/2014";2,1445
"10/09/2014";2,2165
"10/10/2014";2,204
"10/13/2014";2,181
"10/14/2014";2,219
"10/15/2014";2,16
"10/16/2014";2,171
"10/17/2014";2,1065
"10/20/2014";1,994
"10/21/2014";1,996
"10/22/2014";1,911
"10/23/2014";1,933
"10/24/2014";1,915
"10/27/2014";1,909
"10/28/2014";1,9235
"10/29/2014";1,896
"10/30/2014";1,876
"10/31/2014";1,88
"11/03/2014";1,8585
"11/04/2014";1,882
"11/05/2014";1,8625
"11/06/2014";1,8375
"11/07/2014";1,824
"11/10/2014";1,814
"11/11/2014";1,8455
"11/12/2014";1,844
"11/13/2014";1,8875
"11/14/2014";1,92
"11/17/2014";1,875
"11/18/2014";1,911
"11/19/2014";1,9785
"11/20/2014";1,877
"11/21/2014";1,8965
"11/24/2014";1,8982
"11/25/2014";1,9457
"11/26/2014";1,9395
"11/28/2014";1,8729
"12/01/2014";1,904
"12/02/2014";1,834
"12/03/2014";1,8365
"12/04/2014";1,8245
"12/05/2014";1,801
"12/08/2014";1,7805
"12/09/2014";1,8045
"12/10/2014";1,7855
"12/11/2014";1,764
"12/12/2014";1,74
"12/15/2014";1,7865
"12/16/2014";1,777
"12/17/2014";1,7185
"12/18/2014";1,7435
"12/19/2014";1,747
"12/22/2014";1,7215
"12/23/2014";1,71
"12/24/2014";1,7015
"12/26/2014";1,686
"12/29/2014";1,6515
"12/30/2014";1,648
"12/31/2014";1,666
"01/02/2015";1,6105
"01/05/2015";1,681
"01/06/2015";1,749
"01/07/2015";1,7505
"01/08/2015";1,769
"01/09/2015";1,8005
"01/12/2015";1,7675
"01/13/2015";1,7695
"01/14/2015";1,7985
"01/15/2015";1,7665
"01/16/2015";1,71
"01/20/2015";1,643
"01/21/2015";1,6125
"01/22/2015";1,5995
"01/23/2015";1,6245
"01/26/2015";1,6185
"01/27/2015";1,682
"01/28/2015";1,677
"01/29/2015";1,6
"01/30/2015";1,619
"02/02/2015";1,6245
"02/03/2015";1,6075
"02/04/2015";1,649
"02/05/2015";1,6475
"02/06/2015";1,6685
"02/09/2015";1,676
"02/10/2015";1,594
"02/11/2015";1,5945
"02/12/2015";1,6455
"02/13/2015";1,632
"02/17/2015";1,5565
"02/18/2015";1,528
"02/19/2015";1,492
"02/20/2015";1,4865
"02/23/2015";1,4445
"02/24/2015";1,4606
"02/25/2015";1,4123
"02/26/2015";1,3895
"02/27/2015";1,3975
"03/02/2015";1,3835
"03/03/2015";1,2975
"03/04/2015";1,3755
"03/05/2015";1,3505
"03/06/2015";1,399
"03/09/2015";1,37
"03/10/2015";1,3505
"03/11/2015";1,3175
"03/12/2015";1,322
"03/13/2015";1,298
"03/16/2015";1,3805
"03/17/2015";1,3815
"03/18/2015";1,4005
"03/19/2015";1,4415
"03/20/2015";1,4335
"03/23/2015";1,4185
"03/24/2015";1,373
"03/25/2015";1,3995
"03/26/2015";1,4025
"03/27/2015";1,382
"03/30/2015";1,3235
"03/31/2015";1,329
"04/01/2015";1,3485
"04/02/2015";1,409
"04/06/2015";1,462
"04/07/2015";1,4195
"04/08/2015";1,357
"04/09/2015";1,3745
"04/10/2015";1,351
"04/13/2015";1,3375
"04/14/2015";1,346
"04/15/2015";1,358
"04/16/2015";1,396
"04/17/2015";1,387
"04/20/2015";1,387
"04/21/2015";1,403
"04/22/2015";1,424
"04/23/2015";1,4045
"04/24/2015";1,4115
"04/27/2015";1,3629
"04/28/2015";1,3831
"04/29/2015";1,3874
"04/30/2015";1,3727
"05/01/2015";1,342
"05/04/2015";1,329
"05/05/2015";1,3365
"05/06/2015";1,2995
"05/07/2015";1,317
"05/08/2015";1,3465
"05/11/2015";1,3435
"05/12/2015";1,355
"05/13/2015";1,354
"05/14/2015";1,375
"05/15/2015";1,3825
"05/18/2015";1,4315
"05/19/2015";1,3985
"05/20/2015";1,36
"05/21/2015";1,2845
"05/22/2015";1,2695
"05/26/2015";1,2405
"05/27/2015";1,245
"05/28/2015";1,2515
"05/29/2015";1,2615
"06/01/2015";1,298
"06/02/2015";1,327
"06/03/2015";1,343
"06/04/2015";1,357
"06/05/2015";1,351
"06/08/2015";1,3655
"06/09/2015";1,3735
"06/10/2015";1,3645
"06/11/2015";1,32
"06/12/2015";1,3205
"06/15/2015";1,278
"06/16/2015";1,2935
"06/17/2015";1,2665
"06/18/2015";1,287
"06/19/2015";1,2715
"06/22/2015";1,3035
"06/23/2015";1,277
"06/24/2015";1,333
"06/25/2015";1,337
"06/26/2015";1,324
"06/29/2015";1,3176
"06/30/2015";1,3205
"07/01/2015";1,27
"07/02/2015";1,274
"07/06/2015";1,2515
"07/07/2015";1,247
"07/08/2015";1,2495
"07/09/2015";1,2525
"07/10/2015";1,2625
"07/13/2015";1,288
"07/14/2015";1,32
"07/15/2015";1,2975
"07/16/2015";1,2885
"07/17/2015";1,284
"07/20/2015";1,2745
"07/21/2015";1,2595
"07/22/2015";1,2505
"07/23/2015";1,2155
"07/24/2015";1,2225
"07/27/2015";1,204
"07/28/2015";1,2025
"07/29/2015";1,2215
"07/30/2015";1,249
"07/31/2015";1,2525
"08/03/2015";1,2395
"08/04/2015";1,249
"08/05/2015";1,259
"08/06/2015";1,2425
"08/07/2015";1,278
"08/10/2015";1,335
"08/11/2015";1,372
"08/12/2015";1,3185
"08/13/2015";1,3705
"08/14/2015";1,375
"08/17/2015";1,3475
"08/18/2015";1,353
"08/19/2015";1,3115
"08/20/2015";1,2765
"08/21/2015";1,219
"08/24/2015";1,175
"08/25/2015";1,1705
"08/26/2015";1,194
"08/27/2015";1,2245
"08/28/2015";1,2261
"08/31/2015";1,2355
"09/01/2015";1,208
"09/02/2015";1,1835
"09/03/2015";1,1955
"09/04/2015";1,1915
"09/08/2015";1,21
"09/09/2015";1,211
"09/10/2015";1,164
"09/11/2015";1,1655
"09/14/2015";1,202
"09/15/2015";1,187
"09/16/2015";1,181
"09/17/2015";1,1855
"09/18/2015";1,1835
"09/21/2015";1,1725
"09/22/2015";1,1545
"09/23/2015";1,162
"09/24/2015";1,183
"09/25/2015";1,227
"09/28/2015";1,1915
"09/29/2015";1,2085
"09/30/2015";1,2135
"10/01/2015";1,2075
"10/02/2015";1,243
"10/05/2015";1,2755
"10/06/2015";1,281
"10/07/2015";1,2605
"10/08/2015";1,2845
"10/09/2015";1,316
"10/12/2015";1,345
"10/13/2015";1,3435
"10/14/2015";1,3465
"10/15/2015";1,337
"10/16/2015";1,2585
"10/19/2015";1,239
"10/20/2015";1,2475
"10/21/2015";1,21
"10/22/2015";1,1985
"10/23/2015";1,1845
"10/26/2015";1,173
"10/27/2015";1,173
"10/28/2015";1,191
"10/29/2015";1,203
"10/30/2015";1,2095
"11/02/2015";1,188
"11/03/2015";1,2025
"11/04/2015";1,205
"11/05/2015";1,209
"11/06/2015";1,1775
"11/09/2015";1,1775
"11/10/2015";1,163
"11/11/2015";1,168
"11/12/2015";1,153
"11/13/2015";1,1215
"11/16/2015";1,1435
"11/17/2015";1,1425
"11/18/2015";1,1275
"11/19/2015";1,199
"11/20/2015";1,219
"11/23/2015";1,1995
"11/24/2015";1,2286
"11/25/2015";1,2396
"11/27/2015";1,2256
"11/30/2015";1,191
"12/01/2015";1,199
"12/02/2015";1,2045
"12/03/2015";1,2485
"12/04/2015";1,2695
"12/07/2015";1,2605
"12/08/2015";1,252
"12/09/2015";1,268
"12/10/2015";1,2635
"12/11/2015";1,212
"12/14/2015";1,199
"12/15/2015";1,199
"12/16/2015";1,1925
"12/17/2015";1,183
"12/18/2015";1,19
"12/21/2015";1,175
"12/22/2015";1,1915
"12/23/2015";1,2095
"12/24/2015";1,197
"12/28/2015";1,1915
"12/29/2015";1,2145
"12/30/2015";1,2365
"12/31/2015";1,267
"01/04/2016";1,239
"01/05/2016";1,23
"01/06/2016";1,1995
"01/07/2016";1,1845
"01/08/2016";1,19
"01/11/2016";1,1445
"01/12/2016";1,1435
"01/13/2016";1,148
"01/14/2016";1,159
"01/15/2016";1,149
"01/19/2016";1,1565
"01/20/2016";1,116
"01/21/2016";1,144
"01/22/2016";1,16
"01/25/2016";1,1645
"01/26/2016";1,167
"01/27/2016";1,182
"01/28/2016";1,1915
"01/29/2016";1,1635
"02/01/2016";1,1775
"02/02/2016";1,1985
"02/03/2016";1,2155
"02/04/2016";1,232
"02/05/2016";1,204
"02/08/2016";1,1575
"02/09/2016";1,1475
"02/10/2016";1,1475
"02/11/2016";1,13
"02/12/2016";1,1555
"02/16/2016";1,149
"02/17/2016";1,1455
"02/18/2016";1,1415
"02/19/2016";1,1575
"02/22/2016";1,1985
"02/23/2016";1,178
"02/24/2016";1,1544
"02/25/2016";1,1525
"02/26/2016";1,1432
"02/29/2016";1,1457
"03/01/2016";1,1475
"03/02/2016";1,1555
"03/03/2016";1,1785
"03/04/2016";1,2105
"03/07/2016";1,209
"03/08/2016";1,217
"03/09/2016";1,2235
"03/10/2016";1,2215
"03/11/2016";1,258
"03/14/2016";1,272
"03/15/2016";1,257
"03/16/2016";1,2905
"03/17/2016";1,3255
"03/18/2016";1,343
"03/21/2016";1,3155
"03/22/2016";1,3465
"03/23/2016";1,311
"03/24/2016";1,2755
"03/28/2016";1,2855
"03/29/2016";1,2745
"03/30/2016";1,27
"03/31/2016";1,2745
"04/01/2016";1,2725
"04/04/2016";1,228
"04/05/2016";1,209
"04/06/2016";1,215
"04/07/2016";1,198
"04/08/2016";1,2045
"04/11/2016";1,2335
"04/12/2016";1,246
"04/13/2016";1,2175
"04/14/2016";1,2315
"04/15/2016";1,2295
"04/18/2016";1,24
"04/19/2016";1,2585
"04/20/2016";1,2715
"04/21/2016";1,2355
"04/22/2016";1,2275
"04/25/2016";1,231
"04/26/2016";1,2535
"04/27/2016";1,2123
"04/28/2016";1,2073
"04/29/2016";1,2137
"05/02/2016";1,1965
"05/03/2016";1,1925
"05/04/2016";1,197
"05/05/2016";1,215
"05/06/2016";1,245
"05/09/2016";1,2645
"05/10/2016";1,2875
"05/11/2016";1,2975
"05/12/2016";1,3005
"05/13/2016";1,301
"05/16/2016";1,336
"05/17/2016";1,327
"05/18/2016";1,301
"05/19/2016";1,2395
"05/20/2016";1,247
"05/23/2016";1,2215
"05/24/2016";1,218
"05/25/2016";1,214
"05/26/2016";1,215
"05/27/2016";1,213
"05/31/2016";1,2155
"06/01/2016";1,219
"06/02/2016";1,23
"06/03/2016";1,271
"06/06/2016";1,317
"06/07/2016";1,322
"06/08/2016";1,3965
"06/09/2016";1,3395
"06/10/2016";1,3695
"06/13/2016";1,373
"06/14/2016";1,351
"06/15/2016";1,382
"06/16/2016";1,395
"06/17/2016";1,4075
"06/20/2016";1,395
"06/21/2016";1,385
"06/22/2016";1,3695
"06/23/2016";1,3925
"06/24/2016";1,3435
"06/27/2016";1,3481
"06/28/2016";1,3958
"06/29/2016";1,4381
"06/30/2016";1,4534
"07/01/2016";1,464
"07/05/2016";1,4555
"07/06/2016";1,433
"07/07/2016";1,418
"07/08/2016";1,441
"07/11/2016";1,493
"07/12/2016";1,474
"07/13/2016";1,4765
"07/14/2016";1,5215
"07/15/2016";1,4755
"07/18/2016";1,4945
"07/19/2016";1,4655
"07/20/2016";1,47
"07/21/2016";1,4685
"07/22/2016";1,419
"07/25/2016";1,411
"07/26/2016";1,416
"07/27/2016";1,412
"07/28/2016";1,4215
"07/29/2016";1,462
"08/01/2016";1,4345
"08/02/2016";1,4125
"08/03/2016";1,404
"08/04/2016";1,421
"08/05/2016";1,425
"08/08/2016";1,411
"08/09/2016";1,411
"08/10/2016";1,3865
"08/11/2016";1,377
"08/12/2016";1,3685
"08/15/2016";1,3695
"08/16/2016";1,374
"08/17/2016";1,3505
"08/18/2016";1,3815
"08/19/2016";1,388
"08/22/2016";1,441
"08/23/2016";1,453
"08/24/2016";1,4215
"08/25/2016";1,435
"08/26/2016";1,4409
"08/29/2016";1,4444
"08/30/2016";1,4553
"08/31/2016";1,4682
"09/01/2016";1,514
"09/02/2016";1,514
"09/06/2016";1,5375
"09/07/2016";1,551
"09/08/2016";1,549
"09/09/2016";1,5115
"09/12/2016";1,509
"09/13/2016";1,484
"09/14/2016";1,489
"09/15/2016";1,489
"09/16/2016";1,484
"09/19/2016";1,528
"09/20/2016";1,568
"09/21/2016";1,5655
"09/22/2016";1,5525
"09/23/2016";1,514
"09/26/2016";1,5355
"09/27/2016";1,537
"09/28/2016";1,531
"09/29/2016";1,5015
"09/30/2016";1,5155
"10/03/2016";1,4755
"10/04/2016";1,4745
"10/05/2016";1,482
"10/06/2016";1,464
"10/07/2016";1,48
"10/10/2016";1,5285
"10/11/2016";1,508
"10/12/2016";1,521
"10/13/2016";1,527
"10/14/2016";1,554
"10/17/2016";1,571
"10/18/2016";1,5875
"10/19/2016";1,5785
"10/20/2016";1,559
"10/21/2016";1,561
"10/24/2016";1,579
"10/25/2016";1,645
"10/26/2016";1,637
"10/27/2016";1,648
"10/28/2016";1,655
"10/31/2016";1,6415
"11/01/2016";1,6145
"11/02/2016";1,629
"11/03/2016";1,6565
"11/04/2016";1,7135
"11/07/2016";1,7435
"11/08/2016";1,675
"11/09/2016";1,701
"11/10/2016";1,6185
"11/11/2016";1,5945
"11/14/2016";1,618
"11/15/2016";1,618
"11/16/2016";1,6125
"11/17/2016";1,593
"11/18/2016";1,5785
"11/21/2016";1,5865
"11/22/2016";1,5725
"11/23/2016";1,5465
"11/25/2016";1,5292
"11/28/2016";1,5446
"11/29/2016";1,5179
"11/30/2016";1,4998
"12/01/2016";1,449
"12/02/2016";1,458
"12/05/2016";1,445
"12/06/2016";1,42
"12/07/2016";1,417
"12/08/2016";1,414
"12/09/2016";1,3935
"12/12/2016";1,42
"12/13/2016";1,4285
"12/14/2016";1,4415
"12/15/2016";1,422
"12/16/2016";1,4245
"12/19/2016";1,4425
"12/20/2016";1,4385
"12/21/2016";1,4455
"12/22/2016";1,391
"12/23/2016";1,3615
"12/27/2016";1,342
"12/28/2016";1,335
"12/29/2016";1,3545
"12/30/2016";1,3705
"01/03/2017";1,374
"01/04/2017";1,418
"01/05/2017";1,4375
"01/06/2017";1,4285
"01/09/2017";1,442
"01/10/2017";1,477
"01/11/2017";1,49
"01/12/2017";1,496
"01/13/2017";1,493
"01/17/2017";1,499
"01/18/2017";1,492
"01/19/2017";1,5075
"01/20/2017";1,532
"01/23/2017";1,554
"01/24/2017";1,5235
"01/25/2017";1,529
"01/26/2017";1,5145
"01/27/2017";1,524
"01/30/2017";1,5115
"01/31/2017";1,4955
"02/01/2017";1,5015
"02/02/2017";1,4595
"02/03/2017";1,4625
"02/06/2017";1,442
"02/07/2017";1,426
"02/08/2017";1,429
"02/09/2017";1,452
"02/10/2017";1,4575
"02/13/2017";1,4425
"02/14/2017";1,4365
"02/15/2017";1,445
"02/16/2017";1,463
"02/17/2017";1,478
"02/21/2017";1,5035
"02/22/2017";1,492
"02/23/2017";1,4827
"02/24/2017";1,4514
"02/27/2017";1,403
"02/28/2017";1,4222
"03/01/2017";1,448
"03/02/2017";1,4435
"03/03/2017";1,433
"03/06/2017";1,4145
"03/07/2017";1,407
"03/08/2017";1,4175
"03/09/2017";1,4045
"03/10/2017";1,4135
"03/13/2017";1,4235
"03/14/2017";1,4125
"03/15/2017";1,409
"03/16/2017";1,4145
"03/17/2017";1,4205
"03/20/2017";1,4525
"03/21/2017";1,4475
"03/22/2017";1,417
"03/23/2017";1,405
"03/24/2017";1,376
"03/27/2017";1,392
"03/28/2017";1,3885
"03/29/2017";1,393
"03/30/2017";1,393
"03/31/2017";1,393
"04/03/2017";1,3785
"04/04/2017";1,3775
"04/05/2017";1,373
"04/06/2017";1,3775
"04/07/2017";1,4005
"04/10/2017";1,3985
"04/11/2017";1,402
"04/12/2017";1,383
"04/13/2017";1,389
"04/17/2017";1,411
"04/18/2017";1,429
"04/19/2017";1,38
"04/20/2017";1,3165
"04/21/2017";1,2985
"04/24/2017";1,295
"04/25/2017";1,304
"04/26/2017";1,2917
"04/27/2017";1,2854
"04/28/2017";1,3293
"05/01/2017";1,3585
"05/02/2017";1,3625
"05/03/2017";1,3745
