ano_agricola,safra,uf,produto,id_produto,id_levantamento,dsc_levantamento,area_plantada_mil_ha,producao_mil_t,produtividade_mil_ha_mil_t
2017/18             ,UNICA          ,SC,SOJA                                    ,4744,5,5º LEV              ,672.0,2137.0,3.2
2017/18             ,UNICA          ,SC,SOJA                                    ,4744,6,6º LEV              ,672.0,2177.0,3.2
2017/18             ,UNICA          ,SC,SOJA                                    ,4744,7,7º LEV              ,678.0,2320.0,3.4
2017/18             ,UNICA          ,SC,SOJA                                    ,4744,8,8º LEV              ,678.0,2306.0,3.4
2017/18             ,UNICA          ,SC,SOJA                                    ,4744,9,9º LEV              ,678.0,2306.0,3.4
2017/18             ,UNICA          ,SP,SOJA                                    ,4744,10,10º LEV             ,961.0,3395.0,3.5
2017/18             ,UNICA          ,SP,SOJA                                    ,4744,11,11º LEV             ,962.0,3409.0,3.5
2017/18             ,UNICA          ,SP,SOJA                                    ,4744,12,12º LEV             ,962.0,3409.8,3.5
2017/18             ,UNICA          ,SP,SOJA                                    ,4744,1,1º LEV              ,940.0,2905.0,3.1
2017/18             ,UNICA          ,SP,SOJA                                    ,4744,2,2º LEV              ,957.0,2956.0,3.1
2017/18             ,UNICA          ,SP,SOJA                                    ,4744,3,3º LEV              ,957.0,3139.0,3.3
2017/18             ,UNICA          ,SP,SOJA                                    ,4744,4,4º LEV              ,957.0,3193.0,3.3
2017/18             ,UNICA          ,SP,SOJA                                    ,4744,5,5º LEV              ,962.0,3208.0,3.3
2017/18             ,UNICA          ,SP,SOJA                                    ,4744,6,6º LEV              ,962.0,3208.0,3.3
2017/18             ,UNICA          ,SP,SOJA                                    ,4744,7,7º LEV              ,962.0,3327.0,3.5
2017/18             ,UNICA          ,SP,SOJA                                    ,4744,8,8º LEV              ,961.0,3403.0,3.5
2017/18             ,UNICA          ,SP,SOJA                                    ,4744,9,9º LEV              ,961.0,3414.0,3.6
2017/18             ,UNICA          ,TO,SOJA                                    ,4744,10,10º LEV             ,990.0,3093.0,3.1
2017/18             ,UNICA          ,TO,SOJA                                    ,4744,11,11º LEV             ,988.0,3087.0,3.1
2017/18             ,UNICA          ,TO,SOJA                                    ,4744,12,12º LEV             ,988.0,3140.2,3.2
2017/18             ,UNICA          ,TO,SOJA                                    ,4744,1,1º LEV              ,986.0,2837.0,2.9
2017/18             ,UNICA          ,TO,SOJA                                    ,4744,2,2º LEV              ,988.0,2843.0,2.9
2017/18             ,UNICA          ,TO,SOJA                                    ,4744,3,3º LEV              ,990.0,2848.0,2.9
2017/18             ,UNICA          ,TO,SOJA                                    ,4744,4,4º LEV              ,990.0,2848.0,2.9
2017/18             ,UNICA          ,TO,SOJA                                    ,4744,5,5º LEV              ,992.0,2854.0,2.9
2017/18             ,UNICA          ,TO,SOJA                                    ,4744,6,6º LEV              ,992.0,2967.0,3.0
2017/18             ,UNICA          ,TO,SOJA                                    ,4744,7,7º LEV              ,992.0,3023.0,3.0
2017/18             ,UNICA          ,TO,SOJA                                    ,4744,8,8º LEV              ,992.0,3032.0,3.1
2017/18             ,UNICA          ,TO,SOJA                                    ,4744,9,9º LEV              ,992.0,3061.0,3.1
2018/19             ,UNICA          ,AC,SOJA                                    ,4744,10,10º LEV             ,2.0,4.0,2.0
2018/19             ,UNICA          ,AC,SOJA                                    ,4744,11,11º LEV             ,2.0,4.0,2.0
2018/19             ,UNICA          ,AC,SOJA                                    ,4744,12,12º LEV             ,2.0,4.4,2.2
2018/19             ,UNICA          ,AC,SOJA                                    ,4744,1,1º LEV              ,1.0,3.0,3.0
2018/19             ,UNICA          ,AC,SOJA                                    ,4744,2,2º LEV              ,1.0,3.0,3.0
2018/19             ,UNICA          ,AC,SOJA                                    ,4744,3,3º LEV              ,1.0,3.0,3.0
2018/19             ,UNICA          ,AC,SOJA                                    ,4744,4,4º LEV              ,1.0,3.0,3.0
2018/19             ,UNICA          ,AC,SOJA                                    ,4744,5,5º LEV              ,1.0,3.0,3.0
2018/19             ,UNICA          ,AC,SOJA                                    ,4744,6,6º LEV              ,1.0,3.0,3.0
2018/19             ,UNICA          ,AC,SOJA                                    ,4744,7,7º LEV              ,0.0,2.0,0.0
2018/19             ,UNICA          ,AC,SOJA                                    ,4744,8,8º LEV              ,0.0,2.0,0.0
2018/19             ,UNICA          ,AC,SOJA                                    ,4744,9,9º LEV              ,0.0,2.0,0.0
2018/19             ,UNICA          ,AL,SOJA                                    ,4744,10,10º LEV             ,2.0,7.0,3.5
2018/19             ,UNICA          ,AL,SOJA                                    ,4744,11,11º LEV             ,2.0,7.0,3.5
2018/19             ,UNICA          ,AL,SOJA                                    ,4744,12,12º LEV             ,2.0,4.5,2.2
2018/19             ,UNICA          ,AL,SOJA                                    ,4744,1,1º LEV              ,2.0,6.0,3.0
2018/19             ,UNICA          ,AL,SOJA                                    ,4744,2,2º LEV              ,2.0,6.0,3.0
2018/19             ,UNICA          ,AL,SOJA                                    ,4744,3,3º LEV              ,2.0,6.0,3.0
2018/19             ,UNICA          ,AL,SOJA                                    ,4744,4,4º LEV              ,2.0,6.0,3.0
2018/19             ,UNICA          ,AL,SOJA                                    ,4744,5,5º LEV              ,2.0,6.0,3.0
2018/19             ,UNICA          ,AL,SOJA                                    ,4744,6,6º LEV              ,2.0,6.0,3.0
2018/19             ,UNICA          ,AL,SOJA                                    ,4744,7,7º LEV              ,2.0,6.0,3.0
2018/19             ,UNICA          ,AL,SOJA                                    ,4744,8,8º LEV              ,2.0,6.0,3.0
2018/19             ,UNICA          ,AL,SOJA                                    ,4744,9,9º LEV              ,2.0,6.0,3.0
2018/19             ,UNICA          ,AM,SOJA                                    ,4744,10,10º LEV             ,2.0,5.0,2.5
2018/19             ,UNICA          ,AM,SOJA                                    ,4744,11,11º LEV             ,2.0,5.0,2.5
2018/19             ,UNICA          ,AM,SOJA                                    ,4744,12,12º LEV             ,2.0,5.3,2.6
2018/19             ,UNICA          ,AM,SOJA                                    ,4744,1,1º LEV              ,2.0,5.0,2.5
2018/19             ,UNICA          ,AM,SOJA                                    ,4744,2,2º LEV              ,2.0,5.0,2.5
2018/19             ,UNICA          ,AM,SOJA                                    ,4744,3,3º LEV              ,2.0,3.0,1.5
2018/19             ,UNICA          ,AM,SOJA                                    ,4744,4,4º LEV              ,2.0,3.0,1.5
2018/19             ,UNICA          ,AM,SOJA                                    ,4744,5,5º LEV              ,2.0,6.0,3.0
2018/19             ,UNICA          ,AM,SOJA                                    ,4744,6,6º LEV              ,2.0,6.0,3.0
2018/19             ,UNICA          ,AM,SOJA                                    ,4744,7,7º LEV              ,2.0,7.0,3.5
2018/19             ,UNICA          ,AM,SOJA                                    ,4744,8,8º LEV              ,2.0,6.0,3.0
2018/19             ,UNICA          ,AM,SOJA                                    ,4744,9,9º LEV              ,2.0,5.0,2.5
2018/19             ,UNICA          ,AP,SOJA                                    ,4744,10,10º LEV             ,20.0,74.0,3.7
2018/19             ,UNICA          ,AP,SOJA                                    ,4744,11,11º LEV             ,20.0,74.0,3.7
2018/19             ,UNICA          ,AP,SOJA                                    ,4744,12,12º LEV             ,21.0,57.5,2.7
2018/19             ,UNICA          ,AP,SOJA                                    ,4744,1,1º LEV              ,20.0,57.0,2.8
2018/19             ,UNICA          ,AP,SOJA                                    ,4744,2,2º LEV              ,20.0,57.0,2.8
2018/19             ,UNICA          ,AP,SOJA                                    ,4744,3,3º LEV              ,20.0,57.0,2.8
2018/19             ,UNICA          ,AP,SOJA                                    ,4744,4,4º LEV              ,20.0,57.0,2.8
2018/19             ,UNICA          ,AP,SOJA                                    ,4744,5,5º LEV              ,20.0,57.0,2.8
2018/19             ,UNICA          ,AP,SOJA                                    ,4744,6,6º LEV              ,20.0,57.0,2.8
2018/19             ,UNICA          ,AP,SOJA                                    ,4744,7,7º LEV              ,20.0,57.0,2.8
2018/19             ,UNICA          ,AP,SOJA                                    ,4744,8,8º LEV              ,20.0,57.0,2.8
2018/19             ,UNICA          ,AP,SOJA                                    ,4744,9,9º LEV              ,20.0,57.0,2.8
2018/19             ,UNICA          ,BA,SOJA                                    ,4744,10,10º LEV             ,1580.0,5309.0,3.4
2018/19             ,UNICA          ,BA,SOJA                                    ,4744,11,11º LEV             ,1580.0,5309.0,3.4
2018/19             ,UNICA          ,BA,SOJA                                    ,4744,12,12º LEV             ,1580.0,5403.9,3.4
2018/19             ,UNICA          ,BA,SOJA                                    ,4744,1,1º LEV              ,1620.0,5309.0,3.3
2018/19             ,UNICA          ,BA,SOJA                                    ,4744,2,2º LEV              ,1610.0,5275.0,3.3
2018/19             ,UNICA          ,BA,SOJA                                    ,4744,3,3º LEV              ,1610.0,5278.0,3.3
2018/19             ,UNICA          ,BA,SOJA                                    ,4744,4,4º LEV              ,1570.0,5146.0,3.3
2018/19             ,UNICA          ,BA,SOJA                                    ,4744,5,5º LEV              ,1570.0,4994.0,3.2
2018/19             ,UNICA          ,BA,SOJA                                    ,4744,6,6º LEV              ,1570.0,4994.0,3.2
2018/19             ,UNICA          ,BA,SOJA                                    ,4744,7,7º LEV              ,1570.0,5087.0,3.2
2018/19             ,UNICA          ,BA,SOJA                                    ,4744,8,8º LEV              ,1570.0,5183.0,3.3
2018/19             ,UNICA          ,BA,SOJA                                    ,4744,9,9º LEV              ,1580.0,5262.0,3.3
2018/19             ,UNICA          ,CE,SOJA                                    ,4744,10,10º LEV             ,0.0,0.0,0.0
2018/19             ,UNICA          ,CE,SOJA                                    ,4744,11,11º LEV             ,0.0,0.0,0.0
2018/19             ,UNICA          ,CE,SOJA                                    ,4744,12,12º LEV             ,0.0,0.0,0.0
2018/19             ,UNICA          ,CE,SOJA                                    ,4744,1,1º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,CE,SOJA                                    ,4744,2,2º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,CE,SOJA                                    ,4744,3,3º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,CE,SOJA                                    ,4744,4,4º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,CE,SOJA                                    ,4744,5,5º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,CE,SOJA                                    ,4744,6,6º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,CE,SOJA                                    ,4744,7,7º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,CE,SOJA                                    ,4744,8,8º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,CE,SOJA                                    ,4744,9,9º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,DF,SOJA                                    ,4744,10,10º LEV             ,73.0,242.0,3.3
2018/19             ,UNICA          ,DF,SOJA                                    ,4744,11,11º LEV             ,73.0,242.0,3.3
2018/19             ,UNICA          ,DF,SOJA                                    ,4744,12,12º LEV             ,73.0,241.6,3.3
2018/19             ,UNICA          ,DF,SOJA                                    ,4744,1,1º LEV              ,74.0,253.0,3.4
2018/19             ,UNICA          ,DF,SOJA                                    ,4744,2,2º LEV              ,74.0,252.0,3.4
2018/19             ,UNICA          ,DF,SOJA                                    ,4744,3,3º LEV              ,73.0,254.0,3.5
2018/19             ,UNICA          ,DF,SOJA                                    ,4744,4,4º LEV              ,73.0,254.0,3.5
2018/19             ,UNICA          ,DF,SOJA                                    ,4744,5,5º LEV              ,73.0,242.0,3.3
2018/19             ,UNICA          ,DF,SOJA                                    ,4744,6,6º LEV              ,73.0,242.0,3.3
2018/19             ,UNICA          ,DF,SOJA                                    ,4744,7,7º LEV              ,73.0,242.0,3.3
2018/19             ,UNICA          ,DF,SOJA                                    ,4744,8,8º LEV              ,73.0,242.0,3.3
2018/19             ,UNICA          ,DF,SOJA                                    ,4744,9,9º LEV              ,73.0,242.0,3.3
2018/19             ,UNICA          ,ES,SOJA                                    ,4744,10,10º LEV             ,0.0,0.0,0.0
2018/19             ,UNICA          ,ES,SOJA                                    ,4744,11,11º LEV             ,0.0,0.0,0.0
2018/19             ,UNICA          ,ES,SOJA                                    ,4744,12,12º LEV             ,0.0,0.0,0.0
2018/19             ,UNICA          ,ES,SOJA                                    ,4744,1,1º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,ES,SOJA                                    ,4744,2,2º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,ES,SOJA                                    ,4744,3,3º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,ES,SOJA                                    ,4744,4,4º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,ES,SOJA                                    ,4744,5,5º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,ES,SOJA                                    ,4744,6,6º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,ES,SOJA                                    ,4744,7,7º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,ES,SOJA                                    ,4744,8,8º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,ES,SOJA                                    ,4744,9,9º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,GO,SOJA                                    ,4744,10,10º LEV             ,3476.0,11437.0,3.3
2018/19             ,UNICA          ,GO,SOJA                                    ,4744,11,11º LEV             ,3476.0,11437.0,3.3
2018/19             ,UNICA          ,GO,SOJA                                    ,4744,12,12º LEV             ,3476.0,12097.9,3.5
2018/19             ,UNICA          ,GO,SOJA                                    ,4744,1,1º LEV              ,3488.0,11522.0,3.3
2018/19             ,UNICA          ,GO,SOJA                                    ,4744,2,2º LEV              ,3480.0,11494.0,3.3
2018/19             ,UNICA          ,GO,SOJA                                    ,4744,3,3º LEV              ,3478.0,11826.0,3.4
2018/19             ,UNICA          ,GO,SOJA                                    ,4744,4,4º LEV              ,3478.0,11269.0,3.2
2018/19             ,UNICA          ,GO,SOJA                                    ,4744,5,5º LEV              ,3478.0,11060.0,3.2
2018/19             ,UNICA          ,GO,SOJA                                    ,4744,6,6º LEV              ,3478.0,11060.0,3.2
2018/19             ,UNICA          ,GO,SOJA                                    ,4744,7,7º LEV              ,3478.0,11269.0,3.2
2018/19             ,UNICA          ,GO,SOJA                                    ,4744,8,8º LEV              ,3478.0,11269.0,3.2
2018/19             ,UNICA          ,GO,SOJA                                    ,4744,9,9º LEV              ,3476.0,11264.0,3.2
2018/19             ,UNICA          ,MA,SOJA                                    ,4744,10,10º LEV             ,992.0,2903.0,2.9
2018/19             ,UNICA          ,MA,SOJA                                    ,4744,11,11º LEV             ,992.0,2918.0,2.9
2018/19             ,UNICA          ,MA,SOJA                                    ,4744,12,12º LEV             ,992.0,2992.1,3.0
2018/19             ,UNICA          ,MA,SOJA                                    ,4744,1,1º LEV              ,980.0,2930.0,3.0
2018/19             ,UNICA          ,MA,SOJA                                    ,4744,2,2º LEV              ,970.0,2902.0,3.0
2018/19             ,UNICA          ,MA,SOJA                                    ,4744,3,3º LEV              ,970.0,3013.0,3.1
2018/19             ,UNICA          ,MA,SOJA                                    ,4744,4,4º LEV              ,970.0,3013.0,3.1
2018/19             ,UNICA          ,MA,SOJA                                    ,4744,5,5º LEV              ,970.0,2863.0,3.0
2018/19             ,UNICA          ,MA,SOJA                                    ,4744,6,6º LEV              ,992.0,2927.0,3.0
2018/19             ,UNICA          ,MA,SOJA                                    ,4744,7,7º LEV              ,992.0,2956.0,3.0
2018/19             ,UNICA          ,MA,SOJA                                    ,4744,8,8º LEV              ,992.0,2976.0,3.0
2018/19             ,UNICA          ,MA,SOJA                                    ,4744,9,9º LEV              ,992.0,2917.0,2.9
2018/19             ,UNICA          ,MG,SOJA                                    ,4744,10,10º LEV             ,1575.0,5074.0,3.2
2018/19             ,UNICA          ,MG,SOJA                                    ,4744,11,11º LEV             ,1575.0,5074.0,3.2
2018/19             ,UNICA          ,MG,SOJA                                    ,4744,12,12º LEV             ,1575.0,5386.2,3.4
2018/19             ,UNICA          ,MG,SOJA                                    ,4744,1,1º LEV              ,1539.0,5427.0,3.5
2018/19             ,UNICA          ,MG,SOJA                                    ,4744,2,2º LEV              ,1539.0,5427.0,3.5
2018/19             ,UNICA          ,MG,SOJA                                    ,4744,3,3º LEV              ,1530.0,5575.0,3.6
2018/19             ,UNICA          ,MG,SOJA                                    ,4744,4,4º LEV              ,1530.0,5575.0,3.6
2018/19             ,UNICA          ,MG,SOJA                                    ,4744,5,5º LEV              ,1528.0,5082.0,3.3
2018/19             ,UNICA          ,MG,SOJA                                    ,4744,6,6º LEV              ,1557.0,5060.0,3.2
2018/19             ,UNICA          ,MG,SOJA                                    ,4744,7,7º LEV              ,1575.0,5074.0,3.2
2018/19             ,UNICA          ,MG,SOJA                                    ,4744,8,8º LEV              ,1575.0,5071.0,3.2
2018/19             ,UNICA          ,MG,SOJA                                    ,4744,9,9º LEV              ,1575.0,5074.0,3.2
2018/19             ,UNICA          ,MS,SOJA                                    ,4744,10,10º LEV             ,2854.0,8504.0,3.0
2018/19             ,UNICA          ,MS,SOJA                                    ,4744,11,11º LEV             ,2854.0,8504.0,3.0
2018/19             ,UNICA          ,MS,SOJA                                    ,4744,12,12º LEV             ,2854.0,9759.7,3.4
2018/19             ,UNICA          ,MS,SOJA                                    ,4744,1,1º LEV              ,2786.0,9415.0,3.4
2018/19             ,UNICA          ,MS,SOJA                                    ,4744,2,2º LEV              ,2786.0,9415.0,3.4
2018/19             ,UNICA          ,MS,SOJA                                    ,4744,3,3º LEV              ,2816.0,9209.0,3.3
2018/19             ,UNICA          ,MS,SOJA                                    ,4744,4,4º LEV              ,2816.0,9012.0,3.2
2018/19             ,UNICA          ,MS,SOJA                                    ,4744,5,5º LEV              ,2816.0,8871.0,3.2
2018/19             ,UNICA          ,MS,SOJA                                    ,4744,6,6º LEV              ,2816.0,8336.0,3.0
2018/19             ,UNICA          ,MS,SOJA                                    ,4744,7,7º LEV              ,2816.0,8336.0,3.0
2018/19             ,UNICA          ,MS,SOJA                                    ,4744,8,8º LEV              ,2854.0,8504.0,3.0
2018/19             ,UNICA          ,MS,SOJA                                    ,4744,9,9º LEV              ,2854.0,8504.0,3.0
2018/19             ,UNICA          ,MT,SOJA                                    ,4744,10,10º LEV             ,9700.0,32454.0,3.3
2018/19             ,UNICA          ,MT,SOJA                                    ,4744,11,11º LEV             ,9700.0,32454.0,3.3
2018/19             ,UNICA          ,MT,SOJA                                    ,4744,12,12º LEV             ,9700.0,32958.9,3.4
2018/19             ,UNICA          ,MT,SOJA                                    ,4744,1,1º LEV              ,9661.0,32018.0,3.3
2018/19             ,UNICA          ,MT,SOJA                                    ,4744,2,2º LEV              ,9661.0,32018.0,3.3
2018/19             ,UNICA          ,MT,SOJA                                    ,4744,3,3º LEV              ,9690.0,32170.0,3.3
2018/19             ,UNICA          ,MT,SOJA                                    ,4744,4,4º LEV              ,9690.0,32170.0,3.3
2018/19             ,UNICA          ,MT,SOJA                                    ,4744,5,5º LEV              ,9700.0,32125.0,3.3
2018/19             ,UNICA          ,MT,SOJA                                    ,4744,6,6º LEV              ,9700.0,32125.0,3.3
2018/19             ,UNICA          ,MT,SOJA                                    ,4744,7,7º LEV              ,9700.0,32134.0,3.3
2018/19             ,UNICA          ,MT,SOJA                                    ,4744,8,8º LEV              ,9700.0,32134.0,3.3
2018/19             ,UNICA          ,MT,SOJA                                    ,4744,9,9º LEV              ,9700.0,32164.0,3.3
2018/19             ,UNICA          ,PA,SOJA                                    ,4744,10,10º LEV             ,563.0,1712.0,3.0
2018/19             ,UNICA          ,PA,SOJA                                    ,4744,11,11º LEV             ,563.0,1712.0,3.0
2018/19             ,UNICA          ,PA,SOJA                                    ,4744,12,12º LEV             ,561.0,1708.9,3.0
2018/19             ,UNICA          ,PA,SOJA                                    ,4744,1,1º LEV              ,561.0,1704.0,3.0
2018/19             ,UNICA          ,PA,SOJA                                    ,4744,2,2º LEV              ,563.0,1713.0,3.0
2018/19             ,UNICA          ,PA,SOJA                                    ,4744,3,3º LEV              ,566.0,1721.0,3.0
2018/19             ,UNICA          ,PA,SOJA                                    ,4744,4,4º LEV              ,557.0,1638.0,2.9
2018/19             ,UNICA          ,PA,SOJA                                    ,4744,5,5º LEV              ,557.0,1638.0,2.9
2018/19             ,UNICA          ,PA,SOJA                                    ,4744,6,6º LEV              ,546.0,1606.0,2.9
2018/19             ,UNICA          ,PA,SOJA                                    ,4744,7,7º LEV              ,528.0,1620.0,3.1
2018/19             ,UNICA          ,PA,SOJA                                    ,4744,8,8º LEV              ,528.0,1620.0,3.1
2018/19             ,UNICA          ,PA,SOJA                                    ,4744,9,9º LEV              ,519.0,1593.0,3.1
2018/19             ,UNICA          ,PB,SOJA                                    ,4744,10,10º LEV             ,0.0,0.0,0.0
2018/19             ,UNICA          ,PB,SOJA                                    ,4744,11,11º LEV             ,0.0,0.0,0.0
2018/19             ,UNICA          ,PB,SOJA                                    ,4744,12,12º LEV             ,0.0,0.0,0.0
2018/19             ,UNICA          ,PB,SOJA                                    ,4744,1,1º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,PB,SOJA                                    ,4744,2,2º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,PB,SOJA                                    ,4744,3,3º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,PB,SOJA                                    ,4744,4,4º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,PB,SOJA                                    ,4744,5,5º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,PB,SOJA                                    ,4744,6,6º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,PB,SOJA                                    ,4744,7,7º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,PB,SOJA                                    ,4744,8,8º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,PB,SOJA                                    ,4744,9,9º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,PE,SOJA                                    ,4744,10,10º LEV             ,0.0,0.0,0.0
2018/19             ,UNICA          ,PE,SOJA                                    ,4744,11,11º LEV             ,0.0,0.0,0.0
2018/19             ,UNICA          ,PE,SOJA                                    ,4744,12,12º LEV             ,0.0,0.0,0.0
2018/19             ,UNICA          ,PE,SOJA                                    ,4744,1,1º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,PE,SOJA                                    ,4744,2,2º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,PE,SOJA                                    ,4744,3,3º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,PE,SOJA                                    ,4744,4,4º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,PE,SOJA                                    ,4744,5,5º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,PE,SOJA                                    ,4744,6,6º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,PE,SOJA                                    ,4744,7,7º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,PE,SOJA                                    ,4744,8,8º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,PE,SOJA                                    ,4744,9,9º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,PI,SOJA                                    ,4744,10,10º LEV             ,758.0,2322.0,3.1
2018/19             ,UNICA          ,PI,SOJA                                    ,4744,11,11º LEV             ,758.0,2322.0,3.1
2018/19             ,UNICA          ,PI,SOJA                                    ,4744,12,12º LEV             ,758.0,2634.4,3.5
2018/19             ,UNICA          ,PI,SOJA                                    ,4744,1,1º LEV              ,732.0,2284.0,3.1
2018/19             ,UNICA          ,PI,SOJA                                    ,4744,2,2º LEV              ,732.0,2284.0,3.1
2018/19             ,UNICA          ,PI,SOJA                                    ,4744,3,3º LEV              ,725.0,2433.0,3.4
2018/19             ,UNICA          ,PI,SOJA                                    ,4744,4,4º LEV              ,725.0,2433.0,3.4
2018/19             ,UNICA          ,PI,SOJA                                    ,4744,5,5º LEV              ,758.0,2299.0,3.0
2018/19             ,UNICA          ,PI,SOJA                                    ,4744,6,6º LEV              ,758.0,2299.0,3.0
2018/19             ,UNICA          ,PI,SOJA                                    ,4744,7,7º LEV              ,757.0,2296.0,3.0
2018/19             ,UNICA          ,PI,SOJA                                    ,4744,8,8º LEV              ,758.0,2299.0,3.0
2018/19             ,UNICA          ,PI,SOJA                                    ,4744,9,9º LEV              ,758.0,2322.0,3.1
2018/19             ,UNICA          ,PR,SOJA                                    ,4744,10,10º LEV             ,5438.0,16253.0,3.0
2018/19             ,UNICA          ,PR,SOJA                                    ,4744,11,11º LEV             ,5438.0,16253.0,3.0
2018/19             ,UNICA          ,PR,SOJA                                    ,4744,12,12º LEV             ,5438.0,16921.5,3.1
2018/19             ,UNICA          ,PR,SOJA                                    ,4744,1,1º LEV              ,5506.0,18956.0,3.4
2018/19             ,UNICA          ,PR,SOJA                                    ,4744,2,2º LEV              ,5473.0,18844.0,3.4
2018/19             ,UNICA          ,PR,SOJA                                    ,4744,3,3º LEV              ,5465.0,19630.0,3.6
2018/19             ,UNICA          ,PR,SOJA                                    ,4744,4,4º LEV              ,5454.0,19176.0,3.5
2018/19             ,UNICA          ,PR,SOJA                                    ,4744,5,5º LEV              ,5459.0,17279.0,3.2
2018/19             ,UNICA          ,PR,SOJA                                    ,4744,6,6º LEV              ,5429.0,16145.0,3.0
2018/19             ,UNICA          ,PR,SOJA                                    ,4744,7,7º LEV              ,5438.0,16372.0,3.0
2018/19             ,UNICA          ,PR,SOJA                                    ,4744,8,8º LEV              ,5438.0,16253.0,3.0
2018/19             ,UNICA          ,PR,SOJA                                    ,4744,9,9º LEV              ,5438.0,16253.0,3.0
2018/19             ,UNICA          ,RJ,SOJA                                    ,4744,10,10º LEV             ,0.0,0.0,0.0
2018/19             ,UNICA          ,RJ,SOJA                                    ,4744,11,11º LEV             ,0.0,0.0,0.0
2018/19             ,UNICA          ,RJ,SOJA                                    ,4744,12,12º LEV             ,0.0,0.0,0.0
2018/19             ,UNICA          ,RJ,SOJA                                    ,4744,1,1º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,RJ,SOJA                                    ,4744,2,2º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,RJ,SOJA                                    ,4744,3,3º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,RJ,SOJA                                    ,4744,4,4º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,RJ,SOJA                                    ,4744,5,5º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,RJ,SOJA                                    ,4744,6,6º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,RJ,SOJA                                    ,4744,7,7º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,RJ,SOJA                                    ,4744,8,8º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,RJ,SOJA                                    ,4744,9,9º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,RN,SOJA                                    ,4744,10,10º LEV             ,0.0,0.0,0.0
2018/19             ,UNICA          ,RN,SOJA                                    ,4744,11,11º LEV             ,0.0,0.0,0.0
2018/19             ,UNICA          ,RN,SOJA                                    ,4744,12,12º LEV             ,0.0,0.0,0.0
2018/19             ,UNICA          ,RN,SOJA                                    ,4744,1,1º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,RN,SOJA                                    ,4744,2,2º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,RN,SOJA                                    ,4744,3,3º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,RN,SOJA                                    ,4744,4,4º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,RN,SOJA                                    ,4744,5,5º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,RN,SOJA                                    ,4744,6,6º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,RN,SOJA                                    ,4744,7,7º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,RN,SOJA                                    ,4744,8,8º LEV              ,0.0,0.0,0.0
